experiment,scenario,scenario_label,round,n_total,n_attend,n_incentivized,participation_rate,incentive_util,active_clients,local_sample_counts,cumulative_records,auroc,pr_auc,ece,brier,comm_cost_params,model_hash,policy_hash,alloc_hash,attend_hash,agg_hash,chain_hash
cimas,C2,FL nonattendance-risk ranking,17,12649,6467,8433,0.5113,1.0,23,"{""ASHBRITTLE   PHARMACY"": 48, ""BALLANTYNE PARK PHARMACY"": 36, ""CIMAS BORROWDALE OFFICE PARK PHARMACY"": 157, ""CIMAS BULAWAYO PHARMACY"": 618, ""CIMAS CLINIC -MASVINGO PHARMACY"": 175, ""CIMAS FIFE AVENUE PHARMACY"": 230, ""CIMAS FOURTH STREET PHARMACY"": 1079, ""CIMAS HCC  MUTARE PHARMACY"": 469, ""CIMAS HCC CHINHOYI ST. PHARM"": 699, ""CIMAS HCC CHITUNGWIZA PHARMACY"": 376, ""CIMAS HCC GWERU PHARMACY"": 237, ""CIMAS HIGH GLEN PHARMACY"": 398, ""CIMAS KWEKWE CLINIC- PHARMACY"": 143, ""CIMAS MANRESA - PHARRMACY"": 226, ""CLIQUE PHARMACY"": 46, ""FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY"": 40, ""HEALTHLINK PHARMACY"": 142, ""KENLINK KENSINGTON PHARMACY"": 66, ""MEDICINE CHEST"": 53, ""ROWLAND SQUARE PHARMACY"": 1037, ""SOMMERDRIFT INV T/A KENLINK THE BRIDGE"": 66, ""TRINITY PHARMACY -AVENUES"": 73, ""WATERSHED PHARMACY"": 53}",109300,0.785,0.83905,0.11539,0.20386,483,333316934334d7e9,333316934334d7e9,596a02aaffcfb011,b852382550e19dff,7bcea002d87801fa,efeae898a615e6c0
cimas,C2,FL nonattendance-risk ranking,18,12649,6493,8433,0.5133,1.0,23,"{""ASHBRITTLE   PHARMACY"": 46, ""BALLANTYNE PARK PHARMACY"": 44, ""CIMAS BORROWDALE OFFICE PARK PHARMACY"": 159, ""CIMAS BULAWAYO PHARMACY"": 599, ""CIMAS CLINIC -MASVINGO PHARMACY"": 157, ""CIMAS FIFE AVENUE PHARMACY"": 221, ""CIMAS FOURTH STREET PHARMACY"": 1045, ""CIMAS HCC  MUTARE PHARMACY"": 483, ""CIMAS HCC CHINHOYI ST. PHARM"": 690, ""CIMAS HCC CHITUNGWIZA PHARMACY"": 386, ""CIMAS HCC GWERU PHARMACY"": 256, ""CIMAS HIGH GLEN PHARMACY"": 436, ""CIMAS KWEKWE CLINIC- PHARMACY"": 142, ""CIMAS MANRESA - PHARRMACY"": 222, ""CLIQUE PHARMACY"": 55, ""FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY"": 46, ""HEALTHLINK PHARMACY"": 156, ""KENLINK KENSINGTON PHARMACY"": 80, ""MEDICINE CHEST"": 38, ""ROWLAND SQUARE PHARMACY"": 1039, ""SOMMERDRIFT INV T/A KENLINK THE BRIDGE"": 67, ""TRINITY PHARMACY -AVENUES"": 72, ""WATERSHED PHARMACY"": 54}",115793,0.78527,0.83922,0.11235,0.20291,483,7fe7f439e7b4ec66,7fe7f439e7b4ec66,ec792dae23f10cf5,3e91d68b221e6ede,b2bfae11020c7364,f1ac0837ddd80860
cimas,C2,FL nonattendance-risk ranking,19,12649,6443,8433,0.5094,1.0,23,"{""ASHBRITTLE   PHARMACY"": 50, ""BALLANTYNE PARK PHARMACY"": 44, ""CIMAS BORROWDALE OFFICE PARK PHARMACY"": 168, ""CIMAS BULAWAYO PHARMACY"": 637, ""CIMAS CLINIC -MASVINGO PHARMACY"": 157, ""CIMAS FIFE AVENUE PHARMACY"": 229, ""CIMAS FOURTH STREET PHARMACY"": 1072, ""CIMAS HCC  MUTARE PHARMACY"": 464, ""CIMAS HCC CHINHOYI ST. PHARM"": 664, ""CIMAS HCC CHITUNGWIZA PHARMACY"": 361, ""CIMAS HCC GWERU PHARMACY"": 228, ""CIMAS HIGH GLEN PHARMACY"": 420, ""CIMAS KWEKWE CLINIC- PHARMACY"": 158, ""CIMAS MANRESA - PHARRMACY"": 221, ""CLIQUE PHARMACY"": 51, ""FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY"": 49, ""HEALTHLINK PHARMACY"": 137, ""KENLINK KENSINGTON PHARMACY"": 70, ""MEDICINE CHEST"": 41, ""ROWLAND SQUARE PHARMACY"": 1030, ""SOMMERDRIFT INV T/A KENLINK THE BRIDGE"": 63, ""TRINITY PHARMACY -AVENUES"": 80, ""WATERSHED PHARMACY"": 49}",122236,0.78544,0.8399,0.11601,0.20407,483,881801ba6cd396d8,881801ba6cd396d8,acd8782f27807acb,9bfe48ac6276109a,a34a45182643aefe,bff124ca70233336
cimas,C2,FL nonattendance-risk ranking,20,12649,6458,8433,0.5106,1.0,23,"{""ASHBRITTLE   PHARMACY"": 40, ""BALLANTYNE PARK PHARMACY"": 36, ""CIMAS BORROWDALE OFFICE PARK PHARMACY"": 185, ""CIMAS BULAWAYO PHARMACY"": 628, ""CIMAS CLINIC -MASVINGO PHARMACY"": 157, ""CIMAS FIFE AVENUE PHARMACY"": 221, ""CIMAS FOURTH STREET PHARMACY"": 1059, ""CIMAS HCC  MUTARE PHARMACY"": 458, ""CIMAS HCC CHINHOYI ST. PHARM"": 635, ""CIMAS HCC CHITUNGWIZA PHARMACY"": 381, ""CIMAS HCC GWERU PHARMACY"": 246, ""CIMAS HIGH GLEN PHARMACY"": 385, ""CIMAS KWEKWE CLINIC- PHARMACY"": 155, ""CIMAS MANRESA - PHARRMACY"": 242, ""CLIQUE PHARMACY"": 51, ""FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY"": 40, ""HEALTHLINK PHARMACY"": 155, ""KENLINK KENSINGTON PHARMACY"": 69, ""MEDICINE CHEST"": 42, ""ROWLAND SQUARE PHARMACY"": 1078, ""SOMMERDRIFT INV T/A KENLINK THE BRIDGE"": 67, ""TRINITY PHARMACY -AVENUES"": 72, ""WATERSHED PHARMACY"": 56}",128694,0.78492,0.83908,0.11558,0.2039,483,547fe9edeb94674a,547fe9edeb94674a,371a7f384acb0065,ddbed673acc4c3c6,1519edcb6a21b974,d315c2a96be118e3
cimas,C3,DR uplift ranking,1,12649,6417,8433,0.5073,1.0,23,"{""ASHBRITTLE   PHARMACY"": 40, ""BALLANTYNE PARK PHARMACY"": 33, ""CIMAS BORROWDALE OFFICE PARK PHARMACY"": 171, ""CIMAS BULAWAYO PHARMACY"": 617, ""CIMAS CLINIC -MASVINGO PHARMACY"": 154, ""CIMAS FIFE AVENUE PHARMACY"": 234, ""CIMAS FOURTH STREET PHARMACY"": 1016, ""CIMAS HCC  MUTARE PHARMACY"": 473, ""CIMAS HCC CHINHOYI ST. PHARM"": 669, ""CIMAS HCC CHITUNGWIZA PHARMACY"": 367, ""CIMAS HCC GWERU PHARMACY"": 223, ""CIMAS HIGH GLEN PHARMACY"": 419, ""CIMAS KWEKWE CLINIC- PHARMACY"": 141, ""CIMAS MANRESA - PHARRMACY"": 233, ""CLIQUE PHARMACY"": 48, ""FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY"": 40, ""HEALTHLINK PHARMACY"": 158, ""KENLINK KENSINGTON PHARMACY"": 72, ""MEDICINE CHEST"": 42, ""ROWLAND SQUARE PHARMACY"": 1076, ""SOMMERDRIFT INV T/A KENLINK THE BRIDGE"": 63, ""TRINITY PHARMACY -AVENUES"": 69, ""WATERSHED PHARMACY"": 59}",6417,0.78474,0.83913,0.11515,0.20409,483,c019390ffa2160cc,c019390ffa2160cc,0be69c177e4ed1ad,1eb7a2e4f38813e2,aa050ba4399021c4,01d03ff5b9e04b26
cimas,C3,DR uplift ranking,2,12649,6409,8433,0.5067,1.0,23,"{""ASHBRITTLE   PHARMACY"": 39, ""BALLANTYNE PARK PHARMACY"": 42, ""CIMAS BORROWDALE OFFICE PARK PHARMACY"": 168, ""CIMAS BULAWAYO PHARMACY"": 618, ""CIMAS CLINIC -MASVINGO PHARMACY"": 153, ""CIMAS FIFE AVENUE PHARMACY"": 247, ""CIMAS FOURTH STREET PHARMACY"": 1047, ""CIMAS HCC  MUTARE PHARMACY"": 461, ""CIMAS HCC CHINHOYI ST. PHARM"": 694, ""CIMAS HCC CHITUNGWIZA PHARMACY"": 365, ""CIMAS HCC GWERU PHARMACY"": 236, ""CIMAS HIGH GLEN PHARMACY"": 395, ""CIMAS KWEKWE CLINIC- PHARMACY"": 138, ""CIMAS MANRESA - PHARRMACY"": 220, ""CLIQUE PHARMACY"": 42, ""FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY"": 44, ""HEALTHLINK PHARMACY"": 149, ""KENLINK KENSINGTON PHARMACY"": 77, ""MEDICINE CHEST"": 47, ""ROWLAND SQUARE PHARMACY"": 1055, ""SOMMERDRIFT INV T/A KENLINK THE BRIDGE"": 63, ""TRINITY PHARMACY -AVENUES"": 58, ""WATERSHED PHARMACY"": 51}",12826,0.78488,0.83909,0.11405,0.20359,483,58dab61514b18286,58dab61514b18286,e6d890de97effa52,709fcc99677b772b,2e383d15d348d32f,a27542711d59a3b0
cimas,C3,DR uplift ranking,3,12649,6397,8433,0.5057,1.0,23,"{""ASHBRITTLE   PHARMACY"": 54, ""BALLANTYNE PARK PHARMACY"": 34, ""CIMAS BORROWDALE OFFICE PARK PHARMACY"": 152, ""CIMAS BULAWAYO PHARMACY"": 601, ""CIMAS CLINIC -MASVINGO PHARMACY"": 154, ""CIMAS FIFE AVENUE PHARMACY"": 234, ""CIMAS FOURTH STREET PHARMACY"": 1039, ""CIMAS HCC  MUTARE PHARMACY"": 462, ""CIMAS HCC CHINHOYI ST. PHARM"": 636, ""CIMAS HCC CHITUNGWIZA PHARMACY"": 387, ""CIMAS HCC GWERU PHARMACY"": 240, ""CIMAS HIGH GLEN PHARMACY"": 401, ""CIMAS KWEKWE CLINIC- PHARMACY"": 150, ""CIMAS MANRESA - PHARRMACY"": 197, ""CLIQUE PHARMACY"": 54, ""FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY"": 45, ""HEALTHLINK PHARMACY"": 153, ""KENLINK KENSINGTON PHARMACY"": 74, ""MEDICINE CHEST"": 44, ""ROWLAND SQUARE PHARMACY"": 1086, ""SOMMERDRIFT INV T/A KENLINK THE BRIDGE"": 68, ""TRINITY PHARMACY -AVENUES"": 76, ""WATERSHED PHARMACY"": 56}",19223,0.78537,0.8396,0.11542,0.20382,483,4d680b34ebcd51a9,4d680b34ebcd51a9,4ab44bc946886ce4,6727f577d6e1e4d6,fede7e4d334727fd,335c5366bf6f5032
cimas,C3,DR uplift ranking,4,12649,6410,8433,0.5068,1.0,23,"{""ASHBRITTLE   PHARMACY"": 46, ""BALLANTYNE PARK PHARMACY"": 40, ""CIMAS BORROWDALE OFFICE PARK PHARMACY"": 157, ""CIMAS BULAWAYO PHARMACY"": 610, ""CIMAS CLINIC -MASVINGO PHARMACY"": 168, ""CIMAS FIFE AVENUE PHARMACY"": 229, ""CIMAS FOURTH STREET PHARMACY"": 1058, ""CIMAS HCC  MUTARE PHARMACY"": 450, ""CIMAS HCC CHINHOYI ST. PHARM"": 710, ""CIMAS HCC CHITUNGWIZA PHARMACY"": 361, ""CIMAS HCC GWERU PHARMACY"": 225, ""CIMAS HIGH GLEN PHARMACY"": 392, ""CIMAS KWEKWE CLINIC- PHARMACY"": 136, ""CIMAS MANRESA - PHARRMACY"": 214, ""CLIQUE PHARMACY"": 51, ""FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY"": 58, ""HEALTHLINK PHARMACY"": 171, ""KENLINK KENSINGTON PHARMACY"": 78, ""MEDICINE CHEST"": 42, ""ROWLAND SQUARE PHARMACY"": 1022, ""SOMMERDRIFT INV T/A KENLINK THE BRIDGE"": 74, ""TRINITY PHARMACY -AVENUES"": 73, ""WATERSHED PHARMACY"": 45}",25633,0.78409,0.83847,0.11256,0.20353,483,fbb024df18a05808,fbb024df18a05808,02484edc9ea6ca03,3e528bf4d6b69fd9,0b8d6db4b041ad6f,e7eae37ca12d7784
cimas,C3,DR uplift ranking,5,12649,6370,8433,0.5036,1.0,23,"{""ASHBRITTLE   PHARMACY"": 44, ""BALLANTYNE PARK PHARMACY"": 40, ""CIMAS BORROWDALE OFFICE PARK PHARMACY"": 152, ""CIMAS BULAWAYO PHARMACY"": 607, ""CIMAS CLINIC -MASVINGO PHARMACY"": 162, ""CIMAS FIFE AVENUE PHARMACY"": 230, ""CIMAS FOURTH STREET PHARMACY"": 1047, ""CIMAS HCC  MUTARE PHARMACY"": 460, ""CIMAS HCC CHINHOYI ST. PHARM"": 670, ""CIMAS HCC CHITUNGWIZA PHARMACY"": 374, ""CIMAS HCC GWERU PHARMACY"": 241, ""CIMAS HIGH GLEN PHARMACY"": 394, ""CIMAS KWEKWE CLINIC- PHARMACY"": 140, ""CIMAS MANRESA - PHARRMACY"": 215, ""CLIQUE PHARMACY"": 55, ""FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY"": 47, ""HEALTHLINK PHARMACY"": 156, ""KENLINK KENSINGTON PHARMACY"": 66, ""MEDICINE CHEST"": 39, ""ROWLAND SQUARE PHARMACY"": 1048, ""SOMMERDRIFT INV T/A KENLINK THE BRIDGE"": 68, ""TRINITY PHARMACY -AVENUES"": 73, ""WATERSHED PHARMACY"": 42}",32003,0.78387,0.83785,0.11235,0.20359,483,7560b7e1b31ce8fb,7560b7e1b31ce8fb,afd2d23d7b63e0c8,63a1b4a72f11d66d,7787413b7f404e5e,1e64c34ee772811b
cimas,C3,DR uplift ranking,6,12649,6463,8433,0.5109,1.0,23,"{""ASHBRITTLE   PHARMACY"": 49, ""BALLANTYNE PARK PHARMACY"": 44, ""CIMAS BORROWDALE OFFICE PARK PHARMACY"": 164, ""CIMAS BULAWAYO PHARMACY"": 600, ""CIMAS CLINIC -MASVINGO PHARMACY"": 160, ""CIMAS FIFE AVENUE PHARMACY"": 214, ""CIMAS FOURTH STREET PHARMACY"": 1060, ""CIMAS HCC  MUTARE PHARMACY"": 474, ""CIMAS HCC CHINHOYI ST. PHARM"": 689, ""CIMAS HCC CHITUNGWIZA PHARMACY"": 353, ""CIMAS HCC GWERU PHARMACY"": 234, ""CIMAS HIGH GLEN PHARMACY"": 404, ""CIMAS KWEKWE CLINIC- PHARMACY"": 157, ""CIMAS MANRESA - PHARRMACY"": 228, ""CLIQUE PHARMACY"": 56, ""FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY"": 40, ""HEALTHLINK PHARMACY"": 146, ""KENLINK KENSINGTON PHARMACY"": 67, ""MEDICINE CHEST"": 45, ""ROWLAND SQUARE PHARMACY"": 1093, ""SOMMERDRIFT INV T/A KENLINK THE BRIDGE"": 56, ""TRINITY PHARMACY -AVENUES"": 85, ""WATERSHED PHARMACY"": 45}",38466,0.78443,0.83898,0.11075,0.20287,483,c5c6f797e4f045ab,c5c6f797e4f045ab,b7f582fa004f4e0c,55e73e10892cdf2d,9ad5fdf37b1b978c,ed2cf87941a7d40b
cimas,C3,DR uplift ranking,7,12649,6549,8433,0.5177,1.0,23,"{""ASHBRITTLE   PHARMACY"": 48, ""BALLANTYNE PARK PHARMACY"": 41, ""CIMAS BORROWDALE OFFICE PARK PHARMACY"": 167, ""CIMAS BULAWAYO PHARMACY"": 622, ""CIMAS CLINIC -MASVINGO PHARMACY"": 156, ""CIMAS FIFE AVENUE PHARMACY"": 231, ""CIMAS FOURTH STREET PHARMACY"": 1105, ""CIMAS HCC  MUTARE PHARMACY"": 461, ""CIMAS HCC CHINHOYI ST. PHARM"": 668, ""CIMAS HCC CHITUNGWIZA PHARMACY"": 379, ""CIMAS HCC GWERU PHARMACY"": 231, ""CIMAS HIGH GLEN PHARMACY"": 420, ""CIMAS KWEKWE CLINIC- PHARMACY"": 155, ""CIMAS MANRESA - PHARRMACY"": 218, ""CLIQUE PHARMACY"": 66, ""FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY"": 48, ""HEALTHLINK PHARMACY"": 163, ""KENLINK KENSINGTON PHARMACY"": 78, ""MEDICINE CHEST"": 48, ""ROWLAND SQUARE PHARMACY"": 1058, ""SOMMERDRIFT INV T/A KENLINK THE BRIDGE"": 60, ""TRINITY PHARMACY -AVENUES"": 69, ""WATERSHED PHARMACY"": 57}",45015,0.78599,0.84015,0.11574,0.20373,483,5b3892deac29e60b,5b3892deac29e60b,3a85c70383303cd3,6b4f9075eba541aa,219727eef38055e2,c909cc7342df7962
cimas,C3,DR uplift ranking,8,12649,6402,8433,0.5061,1.0,23,"{""ASHBRITTLE   PHARMACY"": 47, ""BALLANTYNE PARK PHARMACY"": 35, ""CIMAS BORROWDALE OFFICE PARK PHARMACY"": 176, ""CIMAS BULAWAYO PHARMACY"": 605, ""CIMAS CLINIC -MASVINGO PHARMACY"": 155, ""CIMAS FIFE AVENUE PHARMACY"": 229, ""CIMAS FOURTH STREET PHARMACY"": 1069, ""CIMAS HCC  MUTARE PHARMACY"": 474, ""CIMAS HCC CHINHOYI ST. PHARM"": 653, ""CIMAS HCC CHITUNGWIZA PHARMACY"": 346, ""CIMAS HCC GWERU PHARMACY"": 230, ""CIMAS HIGH GLEN PHARMACY"": 426, ""CIMAS KWEKWE CLINIC- PHARMACY"": 143, ""CIMAS MANRESA - PHARRMACY"": 219, ""CLIQUE PHARMACY"": 52, ""FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY"": 49, ""HEALTHLINK PHARMACY"": 143, ""KENLINK KENSINGTON PHARMACY"": 75, ""MEDICINE CHEST"": 54, ""ROWLAND SQUARE PHARMACY"": 1042, ""SOMMERDRIFT INV T/A KENLINK THE BRIDGE"": 65, ""TRINITY PHARMACY -AVENUES"": 72, ""WATERSHED PHARMACY"": 43}",51417,0.78442,0.83848,0.11232,0.20346,483,2eaa3dd5bbd319f2,2eaa3dd5bbd319f2,0bcd1204fa2eaba5,342c69615a4ef071,65ff19d9db0009d5,c5ab26b4f01e34f3
cimas,C3,DR uplift ranking,9,12649,6453,8433,0.5102,1.0,23,"{""ASHBRITTLE   PHARMACY"": 45, ""BALLANTYNE PARK PHARMACY"": 45, ""CIMAS BORROWDALE OFFICE PARK PHARMACY"": 156, ""CIMAS BULAWAYO PHARMACY"": 606, ""CIMAS CLINIC -MASVINGO PHARMACY"": 161, ""CIMAS FIFE AVENUE PHARMACY"": 242, ""CIMAS FOURTH STREET PHARMACY"": 1072, ""CIMAS HCC  MUTARE PHARMACY"": 454, ""CIMAS HCC CHINHOYI ST. PHARM"": 698, ""CIMAS HCC CHITUNGWIZA PHARMACY"": 350, ""CIMAS HCC GWERU PHARMACY"": 242, ""CIMAS HIGH GLEN PHARMACY"": 397, ""CIMAS KWEKWE CLINIC- PHARMACY"": 147, ""CIMAS MANRESA - PHARRMACY"": 226, ""CLIQUE PHARMACY"": 48, ""FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY"": 41, ""HEALTHLINK PHARMACY"": 158, ""KENLINK KENSINGTON PHARMACY"": 78, ""MEDICINE CHEST"": 46, ""ROWLAND SQUARE PHARMACY"": 1056, ""SOMMERDRIFT INV T/A KENLINK THE BRIDGE"": 65, ""TRINITY PHARMACY -AVENUES"": 71, ""WATERSHED PHARMACY"": 49}",57870,0.78467,0.839,0.11253,0.20335,483,9464539f2b331b0f,9464539f2b331b0f,efdfa3e543ce77a6,9df28c1f0b0c2da5,9130641da8b9cb0c,c6e27f5822689e2e
cimas,C3,DR uplift ranking,10,12649,6386,8433,0.5049,1.0,23,"{""ASHBRITTLE   PHARMACY"": 47, ""BALLANTYNE PARK PHARMACY"": 43, ""CIMAS BORROWDALE OFFICE PARK PHARMACY"": 156, ""CIMAS BULAWAYO PHARMACY"": 616, ""CIMAS CLINIC -MASVINGO PHARMACY"": 154, ""CIMAS FIFE AVENUE PHARMACY"": 235, ""CIMAS FOURTH STREET PHARMACY"": 1011, ""CIMAS HCC  MUTARE PHARMACY"": 452, ""CIMAS HCC CHINHOYI ST. PHARM"": 685, ""CIMAS HCC CHITUNGWIZA PHARMACY"": 373, ""CIMAS HCC GWERU PHARMACY"": 251, ""CIMAS HIGH GLEN PHARMACY"": 401, ""CIMAS KWEKWE CLINIC- PHARMACY"": 149, ""CIMAS MANRESA - PHARRMACY"": 239, ""CLIQUE PHARMACY"": 56, ""FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY"": 39, ""HEALTHLINK PHARMACY"": 134, ""KENLINK KENSINGTON PHARMACY"": 71, ""MEDICINE CHEST"": 51, ""ROWLAND SQUARE PHARMACY"": 1035, ""SOMMERDRIFT INV T/A KENLINK THE BRIDGE"": 72, ""TRINITY PHARMACY -AVENUES"": 70, ""WATERSHED PHARMACY"": 46}",64256,0.78428,0.839,0.1126,0.20337,483,88d8630688aa3143,88d8630688aa3143,841e4720696385f7,14ccc980eedec9d3,ab8a9a2f672c6a9e,2e8c64df1246fbf6
cimas,C3,DR uplift ranking,11,12649,6445,8433,0.5095,1.0,23,"{""ASHBRITTLE   PHARMACY"": 49, ""BALLANTYNE PARK PHARMACY"": 46, ""CIMAS BORROWDALE OFFICE PARK PHARMACY"": 173, ""CIMAS BULAWAYO PHARMACY"": 643, ""CIMAS CLINIC -MASVINGO PHARMACY"": 162, ""CIMAS FIFE AVENUE PHARMACY"": 223, ""CIMAS FOURTH STREET PHARMACY"": 1044, ""CIMAS HCC  MUTARE PHARMACY"": 456, ""CIMAS HCC CHINHOYI ST. PHARM"": 734, ""CIMAS HCC CHITUNGWIZA PHARMACY"": 373, ""CIMAS HCC GWERU PHARMACY"": 217, ""CIMAS HIGH GLEN PHARMACY"": 409, ""CIMAS KWEKWE CLINIC- PHARMACY"": 134, ""CIMAS MANRESA - PHARRMACY"": 222, ""CLIQUE PHARMACY"": 46, ""FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY"": 44, ""HEALTHLINK PHARMACY"": 148, ""KENLINK KENSINGTON PHARMACY"": 76, ""MEDICINE CHEST"": 44, ""ROWLAND SQUARE PHARMACY"": 1035, ""SOMMERDRIFT INV T/A KENLINK THE BRIDGE"": 58, ""TRINITY PHARMACY -AVENUES"": 68, ""WATERSHED PHARMACY"": 41}",70701,0.7846,0.83905,0.11167,0.20312,483,27f3be5109be5118,27f3be5109be5118,3008ff7e591d7b0b,b6508b73d28f9e4a,512471dfdea12f9b,e9f48fb1fd10aeec
cimas,C3,DR uplift ranking,12,12649,6383,8433,0.5046,1.0,23,"{""ASHBRITTLE   PHARMACY"": 42, ""BALLANTYNE PARK PHARMACY"": 41, ""CIMAS BORROWDALE OFFICE PARK PHARMACY"": 170, ""CIMAS BULAWAYO PHARMACY"": 619, ""CIMAS CLINIC -MASVINGO PHARMACY"": 160, ""CIMAS FIFE AVENUE PHARMACY"": 246, ""CIMAS FOURTH STREET PHARMACY"": 1009, ""CIMAS HCC  MUTARE PHARMACY"": 433, ""CIMAS HCC CHINHOYI ST. PHARM"": 677, ""CIMAS HCC CHITUNGWIZA PHARMACY"": 381, ""CIMAS HCC GWERU PHARMACY"": 234, ""CIMAS HIGH GLEN PHARMACY"": 404, ""CIMAS KWEKWE CLINIC- PHARMACY"": 151, ""CIMAS MANRESA - PHARRMACY"": 213, ""CLIQUE PHARMACY"": 48, ""FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY"": 50, ""HEALTHLINK PHARMACY"": 161, ""KENLINK KENSINGTON PHARMACY"": 69, ""MEDICINE CHEST"": 45, ""ROWLAND SQUARE PHARMACY"": 1044, ""SOMMERDRIFT INV T/A KENLINK THE BRIDGE"": 65, ""TRINITY PHARMACY -AVENUES"": 73, ""WATERSHED PHARMACY"": 48}",77084,0.78462,0.83944,0.11656,0.20437,483,49e39a7ae8805209,49e39a7ae8805209,b98d4d4d99307a44,910e9dd9c22749c9,5f6be7f407a7f2bf,91f8149bbcc7ce86
cimas,C3,DR uplift ranking,13,12649,6413,8433,0.507,1.0,23,"{""ASHBRITTLE   PHARMACY"": 50, ""BALLANTYNE PARK PHARMACY"": 40, ""CIMAS BORROWDALE OFFICE PARK PHARMACY"": 167, ""CIMAS BULAWAYO PHARMACY"": 602, ""CIMAS CLINIC -MASVINGO PHARMACY"": 169, ""CIMAS FIFE AVENUE PHARMACY"": 223, ""CIMAS FOURTH STREET PHARMACY"": 1050, ""CIMAS HCC  MUTARE PHARMACY"": 448, ""CIMAS HCC CHINHOYI ST. PHARM"": 669, ""CIMAS HCC CHITUNGWIZA PHARMACY"": 371, ""CIMAS HCC GWERU PHARMACY"": 253, ""CIMAS HIGH GLEN PHARMACY"": 389, ""CIMAS KWEKWE CLINIC- PHARMACY"": 146, ""CIMAS MANRESA - PHARRMACY"": 228, ""CLIQUE PHARMACY"": 60, ""FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY"": 39, ""HEALTHLINK PHARMACY"": 157, ""KENLINK KENSINGTON PHARMACY"": 71, ""MEDICINE CHEST"": 48, ""ROWLAND SQUARE PHARMACY"": 1046, ""SOMMERDRIFT INV T/A KENLINK THE BRIDGE"": 62, ""TRINITY PHARMACY -AVENUES"": 74, ""WATERSHED PHARMACY"": 51}",83497,0.78483,0.83936,0.1141,0.20365,483,1d55ad408ca8ac11,1d55ad408ca8ac11,4b7bef81c36698d9,dbb9aabfc9d60173,f3e610ec5078abd9,291e2c3b679454be
cimas,C3,DR uplift ranking,14,12649,6378,8433,0.5042,1.0,23,"{""ASHBRITTLE   PHARMACY"": 48, ""BALLANTYNE PARK PHARMACY"": 38, ""CIMAS BORROWDALE OFFICE PARK PHARMACY"": 150, ""CIMAS BULAWAYO PHARMACY"": 621, ""CIMAS CLINIC -MASVINGO PHARMACY"": 158, ""CIMAS FIFE AVENUE PHARMACY"": 246, ""CIMAS FOURTH STREET PHARMACY"": 1028, ""CIMAS HCC  MUTARE PHARMACY"": 455, ""CIMAS HCC CHINHOYI ST. PHARM"": 671, ""CIMAS HCC CHITUNGWIZA PHARMACY"": 358, ""CIMAS HCC GWERU PHARMACY"": 246, ""CIMAS HIGH GLEN PHARMACY"": 400, ""CIMAS KWEKWE CLINIC- PHARMACY"": 151, ""CIMAS MANRESA - PHARRMACY"": 213, ""CLIQUE PHARMACY"": 50, ""FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY"": 45, ""HEALTHLINK PHARMACY"": 145, ""KENLINK KENSINGTON PHARMACY"": 67, ""MEDICINE CHEST"": 45, ""ROWLAND SQUARE PHARMACY"": 1063, ""SOMMERDRIFT INV T/A KENLINK THE BRIDGE"": 67, ""TRINITY PHARMACY -AVENUES"": 64, ""WATERSHED PHARMACY"": 49}",89875,0.78451,0.839,0.11387,0.20368,483,5c4a54ce8bbde47b,5c4a54ce8bbde47b,b243f815519cefe6,1c9a08a81bb1aaf1,339be89e09f5a6fb,47e8e756ff0424a3
